date,title,description,url,source,ticker,match_confidence,full_text,full_text_available,full_text_chars,lead,author,published_at_detail,canonical_url,content_hash,detail_fetched_at,extraction_status,paywall_or_restricted,extractor_version,extractor_strategy,article_summary,key_facts_json,event_type_enriched,risk_flags_json,relevance_hint
2025-08-20,"ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doanh",Nghị quyết Hội đồng quản trị,https://cafef.vn/du-lieu/ABB-2280086/abb-nghi-quyet-hoi-dong-quan-tri-phe-duyet-gia-han-them-thoi-gian-uy-quyen-cho-abba-khai-thac-kinh-doanh.chn,cafef,ABB,exact,"ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doanh Nghị quyết Hội đồng quản trị",True,135.0,Nghị quyết Hội đồng quản trị,,2025-08-20,https://cafef.vn/du-lieu/ABB-2280086/abb-nghi-quyet-hoi-dong-quan-tri-phe-duyet-gia-han-them-thoi-gian-uy-quyen-cho-abba-khai-thac-kinh-doanh.chn,e4ae957850342141f91ab27a3c0558b20136942ea21db239a3dd39fa13a288c5,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,"ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doanh Nghị quyết Hội đồng quản trị","[{""fact_id"": ""F01"", ""fact"": ""ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doanh Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doanh Nghị quyết Hội đồng quản trị"", ""evidence_quote"": ""ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doanh Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị phê duyệt gia hạn thêm thời gian ủy quyền cho ABBA khai thác, kinh doa"", ""fact_type"": ""governance"", ""direction"": ""neutral"", ""confidence"": ""medium""}]",governance,"[""governance""]",ticker_mentioned
2025-08-13,ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ,Nghị quyết Hội đồng quản trị,https://cafef.vn/du-lieu/ABB-2270586/abb-nghi-quyet-hoi-dong-quan-tri-lay-y-kien-co-dong-thong-qua-nghi-quyet-ve-phuong-an-tang-von-dieu-le.chn,cafef,ABB,exact,ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ Nghị quyết Hội đồng quản trị,True,132.0,Nghị quyết Hội đồng quản trị,,2025-08-13,https://cafef.vn/du-lieu/ABB-2270586/abb-nghi-quyet-hoi-dong-quan-tri-lay-y-kien-co-dong-thong-qua-nghi-quyet-ve-phuong-an-tang-von-dieu-le.chn,22539af22741197945a87698dede756cf5415420b0554e1250431ad300f2f90a,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ Nghị quyết Hội đồng quản trị,"[{""fact_id"": ""F01"", ""fact"": ""ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ Nghị quyết Hội đồng quản trị"", ""evidence_quote"": ""ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị lấy ý kiến cổ đông thông qua nghị quyết về phương án tăng vốn điều lệ Ngh"", ""fact_type"": ""capital"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}]","capital,governance","[""governance""]",ticker_mentioned
2025-08-13,ABB: Ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK,Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK,https://cafef.vn/du-lieu/ABB-2270587/abb-ngay-dang-ky-cuoi-cung-thuc-hien-quyen-lay-y-kien-co-dong-ve-phuong-an-tang-muc-von-dieu-le-abbank.chn,cafef,ABB,exact,ABB: Ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK,True,215.0,Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK,,2025-08-13,https://cafef.vn/du-lieu/ABB-2270587/abb-ngay-dang-ky-cuoi-cung-thuc-hien-quyen-lay-y-kien-co-dong-ve-phuong-an-tang-muc-von-dieu-le-abbank.chn,264d74b9832dc2ae6e9c1325fc906d96d49ff9cbd1396176ba0640b89538e8bf,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK ABB: Ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK,"[{""fact_id"": ""F01"", ""fact"": ""ABB: Ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK ABB: Ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức"", ""evidence_quote"": ""ABB: Ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK Thông báo về ngày đăng ký cuối cùng thực hiện quyền lấy ý kiến cổ đông về Phương án Tăng mức vốn điều lệ ABBANK ABB: Ngày đăng ký cuối c"", ""fact_type"": ""capital"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}]",capital,[],ticker_mentioned
2025-08-12,ABB: Điều lệ Ngân hàng TMCP An Bình,Điều lệ Ngân hàng TMCP An Bình,https://cafef.vn/du-lieu/ABB-2270470/abb-dieu-le-ngan-hang-tmcp-an-binh.chn,cafef,ABB,exact,ABB: Điều lệ Ngân hàng TMCP An Bình Điều lệ Ngân hàng TMCP An Bình,True,66.0,Điều lệ Ngân hàng TMCP An Bình,,2025-08-12,https://cafef.vn/du-lieu/ABB-2270470/abb-dieu-le-ngan-hang-tmcp-an-binh.chn,10aa060e23d2bbccf4a2286f5f996ffe059687842140b0ea5e70a3ea542b3cdf,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,Điều lệ Ngân hàng TMCP An Bình ABB: Điều lệ Ngân hàng TMCP An Bình Điều lệ Ngân hàng TMCP An Bình,[],general_news,[],ticker_mentioned
2025-08-11,ABB: Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK,Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK,https://cafef.vn/du-lieu/ABB-2267765/abb-thay-doi-dia-chi-dat-tru-so-chinh-tai-giay-phep-thanh-lap-va-hoat-dong-cua-abbank.chn,cafef,ABB,exact,ABB: Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK,True,168.0,Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK,,2025-08-11,https://cafef.vn/du-lieu/ABB-2267765/abb-thay-doi-dia-chi-dat-tru-so-chinh-tai-giay-phep-thanh-lap-va-hoat-dong-cua-abbank.chn,8bf04249d91e8f29b49023c79ba59ff92208f20171fe68f7eb1113af9441fe2e,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK ABB: Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK Thay đổi địa chỉ đặt trụ sở chính tại Giấy phép thành lập và hoạt động của ABBANK,[],general_news,[],ticker_mentioned
2025-07-31,ABB: Báo cáo quản trị công ty bán niên 2025,Báo cáo quản trị công ty bán niên 2025,https://cafef.vn/du-lieu/ABB-2260913/abb-bao-cao-quan-tri-cong-ty-ban-nien-2025.chn,cafef,ABB,exact,ABB: Báo cáo quản trị công ty bán niên 2025 Báo cáo quản trị công ty bán niên 2025,True,82.0,Báo cáo quản trị công ty bán niên 2025,,2025-07-31,https://cafef.vn/du-lieu/ABB-2260913/abb-bao-cao-quan-tri-cong-ty-ban-nien-2025.chn,7b2959fcbb660b91a08de048ccaab49909ab1ccad2cb91c45bdc902fac877b09,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,Báo cáo quản trị công ty bán niên 2025 ABB: Báo cáo quản trị công ty bán niên 2025 Báo cáo quản trị công ty bán niên 2025,"[{""fact_id"": ""F01"", ""fact"": ""ABB: Báo cáo quản trị công ty bán niên 2025 Báo cáo quản trị công ty bán niên 2025 ABB: Báo cáo quản trị công ty bán niên 2025 Báo cáo quản trị công ty bán niên 2025"", ""evidence_quote"": ""ABB: Báo cáo quản trị công ty bán niên 2025 Báo cáo quản trị công ty bán niên 2025 ABB: Báo cáo quản trị công ty bán niên 2025 Báo cáo quản trị công ty bán niên 2025"", ""fact_type"": ""general_news"", ""direction"": ""neutral"", ""confidence"": ""low""}]",general_news,[],ticker_mentioned
2025-07-30,"ABBANK chuyển mình mạnh mẽ, lợi nhuận tăng gần 200% trong 6 tháng, hoàn thành 93% kế hoạch cả năm","Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025.",https://cafef.vn/abbank-chuyen-minh-manh-me-loi-nhuan-tang-gan-200-trong-6-thang-hoan-thanh-93-ke-hoach-ca-nam-188250730160018816.chn,cafef,ABB,exact,"Thanh Bình | 30-07-2025 - 16:00 PM | Tài chính - ngân hàng Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025. 30-07-2025 Chiều 30/7: 24 ngân hàng công bố lợi nhuận, nhiều nhà băng báo lãi tăng vọt Cụ thể, tính đến hết ngày 30/6/2025, quy mô hoạt động của ABBANK (mã chứng khoán ABB ) ghi nhận sự tăng trưởng tích cực: Tổng tài sản đạt 204.851 tỷ đồng, tăng 16% so với đầu năm và vượt 2% so với kế hoạch cả năm; Huy động từ Khách hàng và phát hành giấy tờ có giá đạt 149.587 tỷ đồng, tăng 36% so với đầu năm; Dư nợ tín dụng đạt 122.364 tỷ đồng, tăng hơn 11% so với đầu năm – sự tăng trưởng tập trung chủ yếu ở nhóm khách hàng cá nhân là phân khúc chiến lược của Ngân hàng. Lợi nhuận trước thuế tại cuối quý 2/2025 của ABBANK đạt 1.669 tỷ đồng, ghi nhận sự bứt phá mạnh mẽ, tăng gần 200% so với cùng kỳ năm 2024. Kết quả kinh doanh 6 tháng đầu năm 2025 tại ABBANK đến từ sự tăng trưởng đồng loạt của các hoạt động cốt lõi như: thu nhập lãi thuần tăng 21,1%, lãi thuần từ hoạt động dịch vụ tăng 202,1% so với cùng kỳ 2024. Hiệu quả hoạt động tính đến hết quý II/2025 theo đó được cải thiện đáng kể, thể hiện thông qua chỉ số CIR đạt 31,29%, RoE đạt 18,3%. Chất lượng tài sản của ABBANK được kiểm soát tốt với các chính sách linh hoạt, bám sát diễn biến của thị trường. Tính đến hết 30/6/2025, ABBANK đã trích lập 865 tỷ đồng cho công tác dự phòng rủi ro tín dụng; nợ xấu được kiểm soát chặt chẽ ở mức 1,9%, tiếp tục duy trì dưới mức 3% theo quy định tại Thông tư số 11/2021/TT-NHNN của Ngân hàng nhà nước. Chất lượng vốn của ABBANK cũng tiếp tục được đảm bảo theo tiêu chuẩn của NHNN, thể hiện khung vốn vững chắc cho công tác kinh doanh, tạo đà phát triển cho Ngân hàng: Tỷ lệ an toàn vốn (CAR) luôn tuân thủ trên 8%, khả năng thanh khoản cao với LDR đạt 62,82%. Với những nỗ lực này, trong báo cáo xếp hạng mới công bố, tổ chức xếp hạng thế giới Moody's tiếp tục đánh giá triển vọng của ABBANK ở mức Ổn định (stable) giữa diễn biến thị trường Việt Nam đang còn nhiều thách thức. Trong quý 2/2025, hoạt động mảng Ngân hàng số của ABBANK tiếp tục ghi nhận nhiều điểm sáng. Nền tảng Ngân hàng số thế hệ mới ABBANK (thay cho AB Ditizen trước đó) chính thức được giới thiệu rộng rãi tới thị trường kèm theo nhiều tính năng sáng tạo, trong đó nổi bật là tính năng ABBY Family giúp các bậc cha mẹ đồng hành cùng con trong hành trình quản lý tài chính cá nhân. Ứng dụng được đánh giá là một trong những kênh thu hút khách hàng mới và giúp tăng tỷ lệ sử dụng từ các khách hàng hiện hữu của ABBANK qua kênh số. Theo đó, số lượng giao dịch của khách hàng cá nhân trên kênh số tại ABBANK tăng 18,6%, số lượng khách hàng giao dịch cũng tăng 5,8% so với quý 1/2025. Ghi nhận tại mảng khách hàng doanh nghiệp (KHDN), nền tảng ngân hàng số ABBANK Business tiếp tục đóng góp quan trọng trong việc thúc đẩy tính gắn kết của khách hàng với ABBANK trong 6 tháng đầu năm. Theo thống kê, 80% giao dịch của KHDN tại ABBANK được thực hiện online giúp nâng cao trải nghiệm của khách hàng và tiết kiệm thời gian vận hành cho đội ngũ kinh doanh trực tiếp. Năm 2025 cũng là năm bản lề của ABBANK trong việc đổi mới mô hình hoạt động theo hướng sắp xếp lại bộ máy, tối ưu hóa vận hành. ABBANK cũng thực hiện điều chỉnh hàng loạt chính sách đãi ngộ dành cho CBNV như: nâng lương, thưởng hiệu quả công việc, triển khai chương trình cho vay ưu đãi, tặng voucher mua ô tô... và không ngừng đầu tư vào con người qua chương trình ABBELL – Nâng cao năng lực quản lý & lãnh đạo cho đội ngũ chủ chốt. Vấn đề thực thi phát triển bền vững ESG cũng được ABBANK đầu tư nghiêm túc với việc thành lập Uỷ ban Chiến lược Phát triển bền vững ESG từ đầu năm. Ngay sau đó, ABBANK ký kết hợp tác với các tổ chức, doanh nghiệp nhằm đồng hành triển khai các sáng kiến kinh doanh và phụng sự xã hội có chiều sâu, tạo tác động lâu dài cho cộng đồng. Tin tức sự kiện về: Công ty cổ phần Cao su Việt Nam Sự kiện: KQKD ngân hàng quý 2/2025 Toàn cảnh ngành ngân hàng quý 2/2025: Lợi nhuận tăng 17%, tín dụng mở rộng nhanh nhất 5 năm, NIM hồi phục, nợ xấu chuyển biến tích cực Hai động lực lớn nâng định giá ngành ngân hàng Việt Nam: Điểm sáng Vietcombank, VietinBank, HDBank, Techcombank, MB Nhân sự ngành ngân hàng biến động mạnh",True,4292.0,"Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025.",VCCorp.vn,2025-07-30T16:00:00,https://cafef.vn/abbank-chuyen-minh-manh-me-loi-nhuan-tang-gan-200-trong-6-thang-hoan-thanh-93-ke-hoach-ca-nam-188250730160018816.chn,645265fd132661f1837db7aab0bbe8938da9cf97ad0d676c23ed946841dd7cbf,2026-07-06T15:33:43,ok,False,fulltext_v3_cafef_api_fallback,longest_container,"Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025. Thanh Bình | 30-07-2025 - 16:00 PM | Tài chính - ngân hàng Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025. 30-07-2025 Chiều 30/7: 24 ngân hàng công bố lợi nhuận, nhiều nhà băng báo lãi tăng vọt Cụ thể, tính đến hết ngày 30/6/2025, quy mô hoạt động của ABBANK (mã chứng khoán ABB ) ghi nhận sự tăng trưởng tích cực: Tổng tài sản đạt 204.851 tỷ đồng, tăng 16% so với đầu năm và vượt 2% so với kế hoạch cả năm; Huy động từ Khách hàng và phát hành giấy tờ có giá đạt 149.587 tỷ đồng, tăng 36% so với đầu năm; Dư nợ tín dụng đạt 122.364 tỷ đồng, tăng hơn 11% so với đầu năm – sự tăng trưởng tập trung chủ yếu ở nhóm khách hàng cá nhân là phân khúc chiến lược của Ngân hàng.","[{""fact_id"": ""F01"", ""fact"": ""ABBANK chuyển mình mạnh mẽ, lợi nhuận tăng gần 200% trong 6 tháng, hoàn thành 93% kế hoạch cả năm Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025."", ""evidence_quote"": ""ABBANK chuyển mình mạnh mẽ, lợi nhuận tăng gần 200% trong 6 tháng, hoàn thành 93% kế hoạch cả năm Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn th"", ""fact_type"": ""earnings"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}, {""fact_id"": ""F02"", ""fact"": ""Thanh Bình | 30-07-2025 - 16:00 PM | Tài chính - ngân hàng Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025."", ""evidence_quote"": ""Thanh Bình | 30-07-2025 - 16:00 PM | Tài chính - ngân hàng Kết thúc quý II/2025, Ngân hàng TMCP An Bình (ABBANK) đạt 1.669 tỷ đồng lợi nhuận trước thuế, tăng gần 200% so với cùng kỳ năm 2024 và hoàn thành 93% kế hoạch cả năm 2025."", ""fact_type"": ""earnings"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}, {""fact_id"": ""F03"", ""fact"": ""30-07-2025 Chiều 30/7: 24 ngân hàng công bố lợi nhuận, nhiều nhà băng báo lãi tăng vọt Cụ thể, tính đến hết ngày 30/6/2025, quy mô hoạt động của ABBANK (mã chứng khoán ABB ) ghi nhận sự tăng trưởng tích cực: Tổng tài sản đạt 204.851 tỷ đồng, tăng 16% so với đầu năm và vượt 2% so với kế hoạch cả năm;"", ""evidence_quote"": ""30-07-2025 Chiều 30/7: 24 ngân hàng công bố lợi nhuận, nhiều nhà băng báo lãi tăng vọt Cụ thể, tính đến hết ngày 30/6/2025, quy mô hoạt động của ABBANK (mã chứng khoán ABB ) ghi nhận sự tăng trưởng tích cực: Tổng tài sản đạt 204.851 tỷ đồng"", ""fact_type"": ""earnings"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}, {""fact_id"": ""F04"", ""fact"": ""Lợi nhuận trước thuế tại cuối quý 2/2025 của ABBANK đạt 1.669 tỷ đồng, ghi nhận sự bứt phá mạnh mẽ, tăng gần 200% so với cùng kỳ năm 2024."", ""evidence_quote"": ""Lợi nhuận trước thuế tại cuối quý 2/2025 của ABBANK đạt 1.669 tỷ đồng, ghi nhận sự bứt phá mạnh mẽ, tăng gần 200% so với cùng kỳ năm 2024."", ""fact_type"": ""earnings"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}, {""fact_id"": ""F05"", ""fact"": ""Kết quả kinh doanh 6 tháng đầu năm 2025 tại ABBANK đến từ sự tăng trưởng đồng loạt của các hoạt động cốt lõi như: thu nhập lãi thuần tăng 21,1%, lãi thuần từ hoạt động dịch vụ tăng 202,1% so với cùng kỳ 2024."", ""evidence_quote"": ""Kết quả kinh doanh 6 tháng đầu năm 2025 tại ABBANK đến từ sự tăng trưởng đồng loạt của các hoạt động cốt lõi như: thu nhập lãi thuần tăng 21,1%, lãi thuần từ hoạt động dịch vụ tăng 202,1% so với cùng kỳ 2024."", ""fact_type"": ""earnings"", ""direction"": ""support_or_context"", ""confidence"": ""medium""}]","earnings,debt_risk,capital,governance,market","[""debt_risk"", ""governance""]",ticker_mentioned
2025-07-29,ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế,Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế,https://cafef.vn/du-lieu/ABB-2258388/abb-quyet-dinh-ve-viec-xu-phat-vi-pham-hanh-chinh-ve-thue-qua-kiem-tra-thue.chn,cafef,ABB,exact,ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế,True,148.0,Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế,,2025-07-29,https://cafef.vn/du-lieu/ABB-2258388/abb-quyet-dinh-ve-viec-xu-phat-vi-pham-hanh-chinh-ve-thue-qua-kiem-tra-thue.chn,0a84382c1e607e50b03b2739f326b5da4c251f77c8816c1667ef01eb5308113e,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế,"[{""fact_id"": ""F01"", ""fact"": ""ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế"", ""evidence_quote"": ""ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế ABB: Quyết định về việc xử phạt vi phạm hành chính về thuế qua kiểm tra thuế Quyết định về "", ""fact_type"": ""legal_risk"", ""direction"": ""risk"", ""confidence"": ""medium""}]",legal_risk,"[""legal_risk""]",ticker_mentioned
2025-07-07,ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank,Nghị quyết Hội đồng quản trị,https://cafef.vn/du-lieu/ABB-2244476/abb-nghi-quyet-hoi-dong-quan-tri-vv-phe-duyet-quan-ly-va-uy-thac-tai-san-cua-abbank.chn,cafef,ABB,exact,ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank Nghị quyết Hội đồng quản trị,True,114.0,Nghị quyết Hội đồng quản trị,,2025-07-07,https://cafef.vn/du-lieu/ABB-2244476/abb-nghi-quyet-hoi-dong-quan-tri-vv-phe-duyet-quan-ly-va-uy-thac-tai-san-cua-abbank.chn,d0b9f51f0efb61764854d7c7d00780ef87a91b7edfc6a7d424771c8c51e98b2c,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank Nghị quyết Hội đồng quản trị,"[{""fact_id"": ""F01"", ""fact"": ""ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank Nghị quyết Hội đồng quản trị"", ""evidence_quote"": ""ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị v.v phê duyệt quản lý và ủy thác tài sản của ABBank Nghị quyết Hội đồng quản trị"", ""fact_type"": ""governance"", ""direction"": ""neutral"", ""confidence"": ""medium""}]",governance,"[""governance""]",ticker_mentioned
2025-07-03,ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core,Nghị quyết Hội đồng quản trị,https://cafef.vn/du-lieu/ABB-2240291/abb-nghi-quyet-hoi-dong-quan-tri-ky-ket-hop-dong-hop-tac-giua-abbank-abba-trien-khai-du-an-cd-core.chn,cafef,ABB,exact,ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core Nghị quyết Hội đồng quản trị,True,130.0,Nghị quyết Hội đồng quản trị,,2025-07-03,https://cafef.vn/du-lieu/ABB-2240291/abb-nghi-quyet-hoi-dong-quan-tri-ky-ket-hop-dong-hop-tac-giua-abbank-abba-trien-khai-du-an-cd-core.chn,646107d1c054510db97b48b8cf585268fd8e3d3d949e535940988f3bec65a5c0,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core Nghị quyết Hội đồng quản trị,"[{""fact_id"": ""F01"", ""fact"": ""ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core Nghị quyết Hội đồng quản trị"", ""evidence_quote"": ""ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core Nghị quyết Hội đồng quản trị ABB: Nghị quyết Hội đồng quản trị ký kết hợp đồng hợp tác giữa ABBank - ABBA triển khai dự án CD Core Nghị qu"", ""fact_type"": ""governance"", ""direction"": ""neutral"", ""confidence"": ""medium""}]",governance,"[""governance""]",ticker_mentioned
2025-06-09,ABB: Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK,Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK,https://cafef.vn/du-lieu/ABB-2218762/abb-nguoi-duoc-uy-quyen-dai-dien-von-gop-cua-maybank-tai-abbank.chn,cafef,ABB,exact,ABB: Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK,True,124.0,Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK,,2025-06-09,https://cafef.vn/du-lieu/ABB-2218762/abb-nguoi-duoc-uy-quyen-dai-dien-von-gop-cua-maybank-tai-abbank.chn,20a5256d560a549d146a93d16f9af802ef6a11fb5be5beb377f1f6037f42ac52,2026-07-06T15:33:43,partial,False,fulltext_v3_cafef_api_fallback,cafef_api_payload,Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK ABB: Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK Người được ủy quyền đại diện vốn góp của Maybank tại ABBANK,[],general_news,[],ticker_mentioned
